channel_name,category,Sub-category,Customer Remarks,Issue_reported at,issue_responded,Survey_response_Date,Customer_City,Product_category,Item_price,Tenure Bucket,Agent Shift,CSAT Score
Inbound,Returns,Reverse Pickup Enquiry,No Remark,2023-08-01 20:10:00,2023-08-01 20:12:00,2023-08-01,Unknown,Unknown,979.0,>90,Afternoon,5
Email,Order Related,Delayed,No Remark,2023-08-02 20:24:00,2023-08-02 20:32:00,2023-08-02,Unknown,Unknown,979.0,On Job Training,Evening,5
Inbound,Product Queries,Product Specific Information,No Remark,2023-08-01 22:43:00,2023-08-02 18:51:00,2023-08-02,Unknown,Unknown,979.0,On Job Training,Evening,5
Outcall,Returns,Return request,No Remark,2023-08-02 15:25:00,2023-08-02 18:25:00,2023-08-02,Unknown,Unknown,979.0,0-30,Morning,5
Inbound,Returns,Fraudulent User,Nice ,2023-08-01 14:52:00,2023-08-01 15:56:00,2023-08-01,Unknown,Unknown,979.0,>90,Split,4
Inbound,Returns,Missing,No Remark,2023-08-02 20:04:00,2023-08-02 20:06:00,2023-08-02,Unknown,Unknown,979.0,>90,Evening,5
Outcall,Returns,Reverse Pickup Enquiry,Good ,2023-08-02 11:46:00,2023-08-02 11:56:00,2023-08-02,CUDDAPAH,Electronics,1453.0,31-60,Morning,5
Inbound,Returns,Return request,No Remark,2023-08-01 21:48:00,2023-08-01 21:51:00,2023-08-01,Unknown,Unknown,979.0,>90,Morning,5
Inbound,Refund Related,Refund Enquiry,No Remark,2023-08-02 22:45:00,2023-08-02 23:00:00,2023-08-02,Unknown,Unknown,979.0,>90,Afternoon,1
Inbound,Order Related,Delayed,No Remark,2023-08-02 21:01:00,2023-08-02 21:02:00,2023-08-02,AURANGABAD,LifeStyle,499.0,31-60,Evening,5
Inbound,Order Related,Delayed,No Remark,2023-08-02 10:50:00,2023-08-02 10:53:00,2023-08-02,MUNGER,Books & General merchandise,17.0,0-30,Morning,5
Email,Returns,Fraudulent User,Call disconnect and not provide information proper,2023-08-02 14:44:00,2023-08-02 16:06:00,2023-08-02,BARAUT,Electronics,1699.0,>90,Morning,1
Inbound,Feedback,UnProfessional Behaviour,No Remark,2023-08-01 10:21:00,2023-08-01 11:01:00,2023-08-01,Unknown,Unknown,979.0,On Job Training,Morning,5
Inbound,Returns,Reverse Pickup Enquiry,My issue is not resolved from yesterday.this is not a good thing.if customer issue is not solved quickly then why we don't do shopping from other shopping app where our issue is solved quickly ,2023-08-01 17:30:00,2023-08-01 17:37:00,2023-08-01,Unknown,Unknown,979.0,61-90,Evening,4
Inbound,Returns,Reverse Pickup Enquiry,Everything is good ??,2023-08-02 07:14:00,2023-08-02 07:17:00,2023-08-02,Unknown,Unknown,979.0,>90,Morning,5
Inbound,Returns,Reverse Pickup Enquiry,Wrong Product received.,2023-08-02 18:53:00,2023-08-02 19:10:00,2023-08-02,Unknown,Unknown,979.0,>90,Split,1
Inbound,Returns,Wrong,No Remark,2023-07-31 13:15:00,2023-08-01 00:04:00,2023-08-01,GOPALGANJ,Electronics,18990.0,31-60,Afternoon,3
Inbound,Returns,Technician Visit,No Remark,2023-08-01 21:36:00,2023-08-01 21:41:00,2023-08-01,Unknown,Unknown,979.0,0-30,Evening,5
Inbound,Order Related,Installation/demo,No Remark,2023-08-02 12:18:00,2023-08-02 12:25:00,2023-08-02,Unknown,Unknown,979.0,31-60,Morning,5
Outcall,Returns,Return request,No Remark,2023-08-02 13:08:00,2023-08-02 13:13:00,2023-08-02,Unknown,Unknown,979.0,On Job Training,Evening,5
Inbound,Feedback,UnProfessional Behaviour,Good communication skills ,2023-08-01 07:30:00,2023-08-01 07:32:00,2023-08-01,MUZAFFARNAGAR,LifeStyle,275.0,>90,Morning,5
Inbound,Refund Related,Refund Enquiry,No Remark,2023-08-02 08:55:00,2023-08-02 09:14:00,2023-08-02,Unknown,Unknown,979.0,>90,Split,5
Inbound,Order Related,Order status enquiry,No Remark,2023-08-01 16:51:00,2023-08-01 16:55:00,2023-08-01,UNNAO,LifeStyle,499.0,31-60,Morning,5
Inbound,Order Related,Delayed,No Remark,2023-08-01 17:59:00,2023-08-01 18:01:00,2023-08-01,SAWER,Mobile,6499.0,31-60,Evening,5
Outcall,Product Queries,Product Specific Information,No Remark,2023-08-02 14:59:00,2023-08-02 15:00:00,2023-08-02,Unknown,Unknown,979.0,On Job Training,Morning,5
Inbound,Refund Related,Refund Enquiry,No Remark,2023-08-02 21:34:00,2023-08-02 21:36:00,2023-08-02,Unknown,Unknown,979.0,61-90,Evening,5
Outcall,Returns,Wrong,No Remark,2023-08-01 12:54:00,2023-08-01 12:56:00,2023-08-01,Unknown,Unknown,979.0,0-30,Morning,4
Inbound,Order Related,Order status enquiry,Thanks ??,2023-08-01 18:29:00,2023-08-01 18:29:00,2023-08-01,Unknown,Unknown,979.0,31-60,Evening,5
Inbound,Returns,Missing,No Remark,2023-08-02 11:01:00,2023-08-02 11:03:00,2023-08-02,Unknown,Unknown,979.0,>90,Morning,5
Outcall,Order Related,Seller Cancelled Order,Worst Shopzilla customer service. Shopzilla shouldn't cancel order without ack from customer and also there's no compensation for customer satisfiaction. it makes us to move out from Shopzilla.,2023-08-02 11:50:00,2023-08-02 11:56:00,2023-08-02,Unknown,Unknown,979.0,On Job Training,Morning,1
Inbound,Order Related,Seller Cancelled Order,No Remark,2023-08-01 16:09:00,2023-08-01 16:54:00,2023-08-01,Unknown,Unknown,979.0,>90,Night,5
Outcall,Order Related,Order status enquiry,I am waiting second item today because today evening my flight please solve that today thanks ,2023-08-01 16:35:00,2023-08-01 16:36:00,2023-08-01,Unknown,Unknown,979.0,>90,Afternoon,5
Outcall,Cancellation,Not Needed,Nothing to say thanks for solving my issue,2023-08-01 23:40:00,2023-08-01 23:45:00,2023-08-01,Unknown,Unknown,979.0,>90,Evening,5
Outcall,Refund Related,Refund Enquiry,No Remark,2023-08-02 08:52:00,2023-08-02 09:13:00,2023-08-02,Unknown,Unknown,979.0,0-30,Morning,5
Inbound,Refund Related,Refund Related Issues,No Remark,2023-08-01 18:13:00,2023-08-01 18:44:00,2023-08-01,DHARAMASALA,Mobile,10999.0,>90,Evening,1
Inbound,Returns,Return request,No Remark,2023-08-01 15:18:00,2023-08-01 17:52:00,2023-08-01,AGRA,Electronics,2499.0,31-60,Morning,4
Inbound,Order Related,Order status enquiry,No Remark,2023-08-01 11:15:00,2023-08-01 11:19:00,2023-08-01,Unknown,Unknown,979.0,>90,Morning,5
Inbound,Order Related,Delayed,No Remark,2023-08-01 13:58:00,2023-08-01 14:15:00,2023-08-01,Unknown,Unknown,979.0,>90,Afternoon,1
Inbound,Cancellation,Return cancellation,No Remark,2023-08-01 18:58:00,2023-08-01 19:02:00,2023-08-01,Unknown,Unknown,979.0,0-30,Evening,5
Outcall,Cancellation,Return cancellation,No Remark,2023-08-01 20:19:00,2023-08-02 11:57:00,2023-08-02,Unknown,Unknown,979.0,>90,Afternoon,1
Inbound,Order Related,General Enquiry,"Shopzilla customer service executive   was very helpful,I appreciate her to good future ahead in your company.",2023-08-02 11:02:00,2023-08-02 11:46:00,2023-08-02,Unknown,Unknown,979.0,>90,Morning,5
Inbound,Returns,Reverse Pickup Enquiry,No Remark,2023-08-02 16:33:00,2023-08-02 16:44:00,2023-08-02,Unknown,Unknown,979.0,31-60,Evening,5
Inbound,Feedback,UnProfessional Behaviour,No Remark,2023-08-02 21:28:00,2023-08-02 21:33:00,2023-08-02,Unknown,Unknown,979.0,61-90,Afternoon,5
Email,Refund Related,Refund Enquiry,No,2023-08-01 15:53:00,2023-08-01 15:55:00,2023-08-01,Unknown,Unknown,979.0,>90,Morning,5
Inbound,Order Related,Installation/demo,No Remark,2023-08-01 18:05:00,2023-08-01 18:29:00,2023-08-01,Unknown,Unknown,979.0,31-60,Evening,5
Outcall,Order Related,Order status enquiry,Thankyou so much ,2023-08-02 18:21:00,2023-08-02 18:28:00,2023-08-02,Unknown,Unknown,979.0,On Job Training,Evening,5
Inbound,Returns,Return request,No Remark,2023-08-02 20:47:00,2023-08-02 21:01:00,2023-08-02,Unknown,Unknown,979.0,>90,Evening,5
Inbound,Returns,Reverse Pickup Enquiry,Nyc talkng,2023-08-01 21:50:00,2023-08-01 21:55:00,2023-08-01,BERHAMPUR,Home,1376.0,31-60,Evening,5
Inbound,Returns,Service Centres Related,Thanks ,2023-08-01 12:43:00,2023-08-01 12:44:00,2023-08-01,NEW DELHI,Electronics,1799.0,>90,Morning,5
Outcall,Returns,Reverse Pickup Enquiry,No Remark,2023-08-02 10:43:00,2023-08-02 10:44:00,2023-08-02,Unknown,Unknown,979.0,61-90,Evening,5
Inbound,Feedback,UnProfessional Behaviour,No Remark,2023-08-02 23:30:00,2023-08-02 23:33:00,2023-08-02,Unknown,Unknown,979.0,0-30,Evening,4
Inbound,Returns,Reverse Pickup Enquiry,"You have played around with this order. Without taking customers concern, how can you plan the resolution/pick-up of the products? Don't you have brain to check with the customers availability? Also, no courtesy to atleast reach customer and apologize for the mess created by Shopzilla due to systems failure. Order placed on 8 July and 19 July damaged product delivered. I'm still awaiting for the resolution and refund.",2023-08-02 17:33:00,2023-08-02 18:22:00,2023-08-02,Unknown,Unknown,979.0,>90,Evening,1
Inbound,Returns,Exchange / Replacement,Excellent ,2023-08-01 10:00:00,2023-08-01 10:26:00,2023-08-01,Unknown,Unknown,979.0,On Job Training,Morning,5
Inbound,Feedback,UnProfessional Behaviour,No Remark,2023-08-01 19:26:00,2023-08-01 19:35:00,2023-08-01,Unknown,Unknown,979.0,31-60,Evening,5
Inbound,Returns,Reverse Pickup Enquiry,No Remark,2023-08-02 01:11:00,2023-08-02 01:57:00,2023-08-02,Unknown,Unknown,979.0,>90,Morning,1
Outcall,Offers & Cashback,Instant discount,No Remark,2023-08-02 13:10:00,2023-08-02 13:20:00,2023-08-02,Unknown,Unknown,979.0,On Job Training,Morning,5
Inbound,Returns,Return request,No Remark,2023-08-02 19:01:00,2023-08-02 19:04:00,2023-08-02,Unknown,Unknown,979.0,0-30,Evening,5
Inbound,Returns,Fraudulent User,No Remark,2023-08-01 10:04:00,2023-08-01 10:07:00,2023-08-01,UDAIPUR,Electronics,2399.0,0-30,Morning,5
Inbound,Order Related,Priority delivery,No Remark,2023-08-01 14:52:00,2023-08-01 14:52:00,2023-08-01,Unknown,Unknown,979.0,>90,Afternoon,5
Inbound,Returns,Reverse Pickup Enquiry,No Remark,2023-08-02 16:16:00,2023-08-02 17:12:00,2023-08-02,Unknown,Unknown,979.0,31-60,Evening,5
Inbound,Returns,Fraudulent User,No Remark,2023-08-02 09:09:00,2023-08-02 09:11:00,2023-08-02,Unknown,Unknown,979.0,>90,Morning,5
Inbound,Returns,Reverse Pickup Enquiry,No Remark,2023-07-30 11:30:00,2023-08-02 07:12:00,2023-08-02,BELLARY,Books & General merchandise,928.0,>90,Evening,4
Inbound,Returns,Reverse Pickup Enquiry,No Remark,2023-07-31 16:44:00,2023-08-01 11:45:00,2023-08-01,BANKURA,LifeStyle,1409.0,61-90,Evening,5
Inbound,Order Related,Order status enquiry,Very nice ,2023-08-01 10:46:00,2023-08-01 11:08:00,2023-08-01,Unknown,Unknown,979.0,>90,Morning,4
Inbound,Returns,Reverse Pickup Enquiry,No Remark,2023-08-01 11:08:00,2023-08-01 11:21:00,2023-08-01,Unknown,Unknown,979.0,31-60,Morning,3
Outcall,Returns,Return request,No Remark,2023-08-02 20:26:00,2023-08-02 20:31:00,2023-08-02,Unknown,Unknown,979.0,31-60,Evening,5
Inbound,Product Queries,Product Specific Information,No Remark,2023-08-01 21:26:00,2023-08-02 16:26:00,2023-08-02,Unknown,Unknown,979.0,>90,Evening,5
Outcall,Returns,Reverse Pickup Enquiry,Good ,2023-08-01 22:54:00,2023-08-02 22:23:00,2023-08-02,Unknown,Unknown,979.0,>90,Evening,5
Outcall,Returns,Reverse Pickup Enquiry,Bot is very annoying,2023-08-02 09:06:00,2023-08-02 09:14:00,2023-08-02,Unknown,Unknown,979.0,31-60,Morning,4
Inbound,Order Related,Delayed,Ok,2023-08-01 10:47:00,2023-08-01 10:49:00,2023-08-01,JALALPUR,Books & General merchandise,205.0,>90,Split,5
Inbound,Returns,Damaged,Have faith in coustomar ,2023-08-02 09:54:00,2023-08-02 10:18:00,2023-08-02,JHUMRI TELAIYA,Books & General merchandise,555.0,>90,Morning,5
Inbound,Order Related,Installation/demo,One side nit warning ,2023-08-02 10:04:00,2023-08-02 19:36:00,2023-08-02,Unknown,Unknown,979.0,>90,Morning,1
Inbound,Order Related,Order status enquiry,No Remark,2023-08-02 12:28:00,2023-08-02 12:29:00,2023-08-02,Unknown,Unknown,979.0,On Job Training,Morning,5
Inbound,Order Related,Delayed,No Remark,2023-08-02 19:35:00,2023-08-02 19:35:00,2023-08-02,Unknown,Unknown,979.0,On Job Training,Evening,5
Inbound,Order Related,Installation/demo,No Remark,2023-08-02 20:05:00,2023-08-02 20:06:00,2023-08-02,Unknown,Unknown,979.0,>90,Split,5
Inbound,Cancellation,Not Needed,No Remark,2023-07-31 13:47:00,2023-08-02 09:40:00,2023-08-02,CUTTACK,Mobile,19999.0,0-30,Morning,5
Inbound,Refund Related,Refund Enquiry,They put my call on hold but after sometime they disconnected without any information.,2023-08-02 12:12:00,2023-08-02 12:16:00,2023-08-02,Unknown,Unknown,979.0,On Job Training,Morning,1
Inbound,Returns,Reverse Pickup Enquiry,Please solve the queries,2023-08-02 14:19:00,2023-08-02 14:21:00,2023-08-02,Unknown,Unknown,979.0,>90,Morning,5
Inbound,Returns,Service Centres Related,No Remark,2023-08-02 14:49:00,2023-08-02 14:50:00,2023-08-02,Unknown,Unknown,979.0,>90,Morning,4
Inbound,Refund Related,Refund Enquiry,No Remark,2023-08-02 10:32:00,2023-08-02 10:45:00,2023-08-02,Unknown,Unknown,979.0,>90,Split,5
Inbound,Returns,Reverse Pickup Enquiry,No Remark,2023-08-02 14:34:00,2023-08-02 16:52:00,2023-08-02,Unknown,Unknown,979.0,0-30,Morning,4
Outcall,Order Related,Delayed,No Remark,2023-08-01 12:53:00,2023-08-01 12:58:00,2023-08-01,JAJPUR ROAD,Books & General merchandise,175.0,0-30,Morning,5
Email,Payments related,Card/EMI,No Remark,2023-08-01 20:11:00,2023-08-01 20:15:00,2023-08-01,HYDERABAD,Mobile,23999.0,61-90,Evening,5
Inbound,Returns,Reverse Pickup Enquiry,No,2023-08-01 18:12:00,2023-08-01 18:13:00,2023-08-01,Unknown,Unknown,979.0,>90,Night,1
Outcall,Returns,Return request,No Remark,2023-08-02 19:20:00,2023-08-02 19:35:00,2023-08-02,Unknown,Unknown,979.0,0-30,Morning,4
Inbound,Returns,Reverse Pickup Enquiry,No Remark,2023-08-01 17:04:00,2023-08-01 17:10:00,2023-08-01,Unknown,Unknown,979.0,>90,Evening,1
Inbound,Order Related,Installation/demo,No Remark,2023-08-01 20:09:00,2023-08-01 20:39:00,2023-08-01,Unknown,Unknown,979.0,61-90,Evening,5
Inbound,Returns,Reverse Pickup Enquiry,No Remark,2023-08-01 22:34:00,2023-08-01 23:09:00,2023-08-01,Unknown,Unknown,979.0,31-60,Evening,3
Email,Order Related,Delayed,No Remark,2023-08-02 11:45:00,2023-08-02 11:46:00,2023-08-02,JHANSI,Home,685.0,0-30,Morning,5
Inbound,Order Related,Delayed,She is very good. If she need to switch the job ask her to contact me.,2023-08-01 11:58:00,2023-08-01 11:58:00,2023-08-01,BHIWANDI,Home,384.0,>90,Afternoon,5
Inbound,Order Related,Delayed,Item are too delay of delivery date,2023-08-01 21:50:00,2023-08-01 21:54:00,2023-08-01,HYDERABAD,Mobile,10499.0,0-30,Evening,4
Outcall,Refund Related,Refund Related Issues,10 days order not supply &no payment refund,2023-08-01 08:41:00,2023-08-01 09:07:00,2023-08-01,Unknown,Unknown,979.0,On Job Training,Morning,1
Inbound,Product Queries,Product Specific Information,Best ,2023-08-02 14:17:00,2023-08-02 14:24:00,2023-08-02,Unknown,Unknown,979.0,0-30,Afternoon,5
Inbound,Returns,Reverse Pickup Enquiry,No Remark,2023-08-02 16:55:00,2023-08-02 16:56:00,2023-08-02,Unknown,Unknown,979.0,>90,Evening,5
Inbound,Order Related,Installation/demo,"Idiotic customer care executives, no solution from your end since April 28 th, call disconnected from the executive end",2023-08-01 18:14:00,2023-08-01 18:30:00,2023-08-01,Unknown,Unknown,979.0,31-60,Evening,1
Inbound,Returns,Reverse Pickup Enquiry,No Remark,2023-07-31 19:38:00,2023-08-01 10:36:00,2023-08-01,BHUBANESWAR,LifeStyle,165.0,>90,Morning,5
Outcall,Shopzilla Related,General Enquiry,My issue paylater bill not submited so i talk customer  suppprt nd my issue solve in just min thnx Shopzilla,2023-08-02 08:51:00,2023-08-02 08:53:00,2023-08-02,Unknown,Unknown,979.0,On Job Training,Morning,5
Inbound,Product Queries,Product Specific Information,Problems and concern's Good Understanding and solved.,2023-07-31 16:06:00,2023-08-01 06:04:00,2023-08-01,Unknown,Unknown,979.0,>90,Evening,4
Inbound,Order Related,Delayed,No Remark,2023-08-01 06:59:00,2023-08-01 07:03:00,2023-08-01,Unknown,Unknown,979.0,>90,Morning,5
Inbound,Order Related,Invoice request,No Remark,2023-08-01 07:43:00,2023-08-01 07:56:00,2023-08-01,Unknown,Unknown,979.0,31-60,Morning,5
Email,Refund Related,Refund Enquiry,No Remark,2023-08-01 09:45:00,2023-08-01 09:46:00,2023-08-01,Unknown,Unknown,979.0,>90,Afternoon,5
Inbound,Order Related,Order status enquiry,No Remark,2023-08-02 20:00:00,2023-08-02 20:02:00,2023-08-02,Unknown,Unknown,979.0,>90,Split,5
Inbound,Returns,Wrong,No Remark,2023-08-01 21:10:00,2023-08-01 21:11:00,2023-08-01,Unknown,Unknown,979.0,>90,Morning,5
Inbound,Returns,Reverse Pickup Enquiry,My problem is not yet solved ,2023-08-01 21:51:00,2023-08-01 21:56:00,2023-08-01,Unknown,Unknown,979.0,0-30,Evening,3
Outcall,Returns,Reverse Pickup Enquiry,No Remark,2023-08-02 20:01:00,2023-08-02 20:04:00,2023-08-02,Unknown,Unknown,979.0,>90,Night,5
Outcall,Returns,Reverse Pickup Enquiry,No Remark,2023-08-02 07:28:00,2023-08-02 12:23:00,2023-08-02,DIMAPUR,LifeStyle,299.0,31-60,Morning,5
Inbound,Returns,Reverse Pickup Enquiry,"I ordered a sleeper which was delivered on 22nd july after that i didn't like its quality so i refunded the last date to pick up the product after refund was 25th july but my product didn't get picked up till 31st july.  And I was consoled to wait only 24 hours for 5 days after talking to the costumer care, even after that no one came for pickup, I felt very sad seeing the return policy of Shopzilla.  That's why I canceled myself last night, first time this happened to me ??",2023-07-30 08:53:00,2023-08-01 08:13:00,2023-08-01,BETTIAH,LifeStyle,349.0,>90,Morning,1
Outcall,Returns,Reverse Pickup Enquiry,Awful customer support ever,2023-08-02 14:08:00,2023-08-02 14:19:00,2023-08-02,SRINAGAR,LifeStyle,286.0,>90,Morning,1
Inbound,Returns,Fraudulent User,No Remark,2023-08-01 14:43:00,2023-08-01 14:55:00,2023-08-01,Unknown,Unknown,979.0,>90,Night,5
Inbound,Returns,Wrong,No Remark,2023-08-02 12:11:00,2023-08-02 12:12:00,2023-08-02,Unknown,Unknown,979.0,>90,Afternoon,5
Inbound,Returns,Fraudulent User,No Remark,2023-08-02 17:15:00,2023-08-02 17:19:00,2023-08-02,Unknown,Unknown,979.0,>90,Evening,4
Outcall,Order Related,Delayed,Good job ??,2023-08-02 19:10:00,2023-08-02 19:18:00,2023-08-02,Unknown,Unknown,979.0,>90,Split,5
Inbound,Order Related,Order status enquiry,No Remark,2023-08-01 17:58:00,2023-08-01 18:49:00,2023-08-01,VIDISHA,Books & General merchandise,755.0,>90,Afternoon,1
Inbound,Returns,Fraudulent User,No Remark,2023-08-02 01:08:00,2023-08-02 01:19:00,2023-08-02,Unknown,Unknown,979.0,>90,Evening,5
Inbound,Order Related,Invoice request,No Remark,2023-08-01 17:57:00,2023-08-01 17:58:00,2023-08-01,BILASPUR,Electronics,108490.0,On Job Training,Evening,5
Inbound,Returns,Return request,No Remark,2023-08-01 09:15:00,2023-08-01 09:18:00,2023-08-01,LUCKNOW,Electronics,1699.0,>90,Morning,5
Inbound,Order Related,Order status enquiry,No Remark,2023-08-01 12:01:00,2023-08-01 12:06:00,2023-08-01,Unknown,Unknown,979.0,On Job Training,Evening,5
Inbound,Returns,Missing,No Remark,2023-08-01 16:14:00,2023-08-01 16:17:00,2023-08-01,Unknown,Unknown,979.0,>90,Afternoon,5
Inbound,Refund Related,Refund Related Issues,No Remark,2023-08-02 05:01:00,2023-08-02 05:05:00,2023-08-02,Unknown,Unknown,979.0,31-60,Night,4
Inbound,Returns,Reverse Pickup Enquiry,No Remark,2023-08-02 19:08:00,2023-08-02 20:55:00,2023-08-02,Unknown,Unknown,979.0,>90,Afternoon,5
Inbound,Product Queries,Product Specific Information,No Remark,2023-08-01 11:01:00,2023-08-01 11:11:00,2023-08-01,Unknown,Unknown,979.0,On Job Training,Morning,4
Inbound,Payments related,Payment related Queries,No Remark,2023-08-01 22:40:00,2023-08-01 23:01:00,2023-08-01,Unknown,Unknown,979.0,>90,Morning,5
Inbound,Order Related,Order status enquiry,No Remark,2023-08-02 16:00:00,2023-08-02 16:04:00,2023-08-02,Unknown,Unknown,979.0,31-60,Afternoon,5
Inbound,Returns,Reverse Pickup Enquiry,Happy ,2023-08-01 18:34:00,2023-08-01 18:53:00,2023-08-01,Unknown,Unknown,979.0,On Job Training,Evening,5
Outcall,Cancellation,Return cancellation,  happy costumer support ,2023-08-01 18:46:00,2023-08-01 18:56:00,2023-08-01,Unknown,Unknown,979.0,0-30,Morning,5
Inbound,Returns,Product related Issues,No Remark,2023-08-02 22:10:00,2023-08-02 22:11:00,2023-08-02,Unknown,Unknown,979.0,>90,Evening,5
Inbound,Product Queries,Product Specific Information,No Remark,2023-07-31 15:31:00,2023-08-01 08:45:00,2023-08-01,Unknown,Unknown,979.0,>90,Morning,1
Inbound,Feedback,UnProfessional Behaviour,No Remark,2023-08-01 18:05:00,2023-08-01 18:08:00,2023-08-01,Unknown,Unknown,979.0,31-60,Evening,5
Outcall,Refund Related,Refund Related Issues,No Remark,2023-08-01 21:57:00,2023-08-01 21:59:00,2023-08-01,Unknown,Unknown,979.0,>90,Split,5
Outcall,Order Related,Delayed,U cal display ur customers support number4 help any customers problem But no display customers care number,2023-07-31 19:46:00,2023-08-01 11:16:00,2023-08-01,PURNIA,Mobile,9999.0,61-90,Evening,4
Inbound,Cancellation,Not Needed,No Remark,2023-07-31 18:04:00,2023-08-01 01:11:00,2023-08-01,KOLKATA,Books & General merchandise,64.0,>90,Morning,5
Email,Returns,Reverse Pickup Enquiry,No Remark,2023-08-01 13:03:00,2023-08-01 14:35:00,2023-08-01,MIRZAPUR,Electronics,332.0,>90,Morning,5
Inbound,Returns,Reverse Pickup Enquiry,After delivery of the product take responsibility of the items.,2023-08-01 06:30:00,2023-08-01 10:32:00,2023-08-01,Unknown,Unknown,979.0,0-30,Morning,1
